device_id,name,group,timestamp,true_value,historical,knn,combined,timesfm
176,2212 (SM4),A-Connected,27-11-2021 04:00,47.0,49.0,48.0,48.07765424764491,46
176,2212 (SM4),A-Connected,16-11-2021 07:00,48.0,48.5,56.0,52.05659745478903,49
176,2212 (SM4),A-Connected,10-11-2021 12:00,55.0,51.5,62.0,54.128979729350334,57
176,2212 (SM4),A-Connected,29-12-2021 01:00,52.0,53.5,49.0,50.3820560216124,52
176,2212 (SM4),A-Connected,26-10-2021 23:00,48.0,49.5,51.0,50.81352913904314,48
176,2212 (SM4),A-Connected,08-11-2021 08:00,59.0,52.0,63.0,54.28977272727272,60
176,2212 (SM4),A-Connected,17-10-2021 23:00,54.0,46.5,53.5,48.208925833906015,52
176,2212 (SM4),A-Connected,14-10-2021 18:00,50.0,49.0,52.0,49.95991793555884,49
176,2212 (SM4),A-Connected,13-12-2021 14:00,50.0,49.0,55.0,50.552922819082845,51
176,2212 (SM4),A-Connected,06-11-2021 03:00,46.0,47.0,48.0,47.6166721097322,46
176,2212 (SM4),A-Connected,08-11-2021 17:00,52.0,50.5,56.0,52.3447936642343,55
176,2212 (SM4),A-Connected,01-09-2021 07:00,51.0,,53.0,53.0,
176,2212 (SM4),A-Connected,25-12-2021 05:00,62.0,48.5,48.0,48.124662684963745,57
176,2212 (SM4),A-Connected,18-09-2021 05:00,44.0,45.5,47.0,46.88345323741008,45
176,2212 (SM4),A-Connected,25-11-2021 07:00,52.0,48.5,60.0,56.18937681454421,50
176,2212 (SM4),A-Connected,02-10-2021 22:00,46.0,46.5,48.0,47.92745757388196,46
176,2212 (SM4),A-Connected,08-12-2021 11:00,48.0,49.5,49.0,49.05957205381748,48
176,2212 (SM4),A-Connected,27-09-2021 06:00,46.0,45.0,47.0,46.34929386191552,46
176,2212 (SM4),A-Connected,14-12-2021 17:00,52.0,47.0,59.0,49.444395401560904,50
176,2212 (SM4),A-Connected,27-10-2021 19:00,50.0,50.0,60.0,55.92784947152049,53
176,2212 (SM4),A-Connected,10-11-2021 02:00,53.0,47.0,57.0,48.93232935654215,50
176,2212 (SM4),A-Connected,28-11-2021 14:00,49.0,55.5,52.0,52.6641638546442,47
176,2212 (SM4),A-Connected,30-12-2021 00:00,48.0,52.5,48.0,48.43910647147408,49
176,2212 (SM4),A-Connected,05-11-2021 04:00,51.0,46.5,51.0,47.75010902747493,48
176,2212 (SM4),A-Connected,31-10-2021 19:00,48.0,49.0,52.5,50.83138072306476,47
176,2212 (SM4),A-Connected,07-09-2021 10:00,55.0,61.0,56.5,57.7435214337612,56
176,2212 (SM4),A-Connected,15-10-2021 22:00,51.0,47.5,56.5,49.49002132338242,52
176,2212 (SM4),A-Connected,04-10-2021 16:00,56.0,54.0,57.0,54.69731012658227,57
176,2212 (SM4),A-Connected,11-10-2021 00:00,46.0,47.0,49.5,48.21420671008971,47
176,2212 (SM4),A-Connected,16-09-2021 14:00,50.0,56.0,57.0,56.815555006467925,49
176,2212 (SM4),A-Connected,14-12-2021 22:00,47.0,45.5,50.0,48.480450236966824,45
176,2212 (SM4),A-Connected,08-10-2021 01:00,44.0,46.5,46.0,46.129450159208815,44
176,2212 (SM4),A-Connected,28-11-2021 00:00,55.0,49.0,58.0,55.375284425854026,53
176,2212 (SM4),A-Connected,04-12-2021 13:00,45.0,55.0,50.0,51.236817892278296,46
176,2212 (SM4),A-Connected,28-11-2021 12:00,46.0,55.0,50.0,51.02040816326531,49
176,2212 (SM4),A-Connected,15-11-2021 17:00,51.0,51.5,55.0,52.82420778381435,51
176,2212 (SM4),A-Connected,20-10-2021 16:00,57.0,54.5,64.0,58.9471576215328,56
176,2212 (SM4),A-Connected,01-10-2021 22:00,45.0,47.5,48.0,47.93859845767576,46
176,2212 (SM4),A-Connected,12-11-2021 14:00,62.0,52.0,58.0,53.239154997089734,66
176,2212 (SM4),A-Connected,10-09-2021 04:00,48.0,48.0,45.5,45.629807434425786,47
176,2212 (SM4),A-Connected,11-12-2021 10:00,50.0,47.5,54.0,52.11506885593221,50
176,2212 (SM4),A-Connected,03-12-2021 23:00,46.0,49.0,47.0,47.076906913217066,45
176,2212 (SM4),A-Connected,16-10-2021 05:00,46.0,47.0,49.5,47.900775516887215,44
176,2212 (SM4),A-Connected,12-09-2021 15:00,48.0,57.0,56.0,56.37971816809261,48
176,2212 (SM4),A-Connected,05-11-2021 20:00,50.0,48.0,53.5,50.69742703158153,56
176,2212 (SM4),A-Connected,01-09-2021 05:00,47.0,,46.5,46.5,
176,2212 (SM4),A-Connected,03-09-2021 15:00,69.0,65.5,59.0,62.82195409064155,
176,2212 (SM4),A-Connected,17-12-2021 06:00,64.0,45.5,53.0,47.53516860868894,61
176,2212 (SM4),A-Connected,20-09-2021 05:00,44.0,45.0,49.0,48.409009009009004,44
176,2212 (SM4),A-Connected,19-10-2021 00:00,66.0,45.5,51.0,46.4866929521932,65
176,2212 (SM4),A-Connected,08-09-2021 19:00,51.0,57.0,56.0,56.11866985437948,50
176,2212 (SM4),A-Connected,19-09-2021 01:00,46.0,46.0,49.0,48.886672904691885,48
176,2212 (SM4),A-Connected,22-10-2021 14:00,62.0,55.0,66.5,58.185744793221424,65
176,2212 (SM4),A-Connected,17-11-2021 01:00,48.0,47.0,46.0,46.22734026745914,47
176,2212 (SM4),A-Connected,16-10-2021 08:00,51.0,53.5,53.5,53.49999999999999,52
176,2212 (SM4),A-Connected,24-11-2021 15:00,52.0,54.0,54.0,53.99999999999999,56
176,2212 (SM4),A-Connected,17-10-2021 11:00,61.0,55.0,56.5,55.73156817953609,53
176,2212 (SM4),A-Connected,05-10-2021 17:00,52.0,52.0,59.0,54.44654305302662,56
176,2212 (SM4),A-Connected,21-12-2021 06:00,50.0,48.5,52.0,51.17067281742749,52
176,2212 (SM4),A-Connected,26-09-2021 02:00,60.0,45.5,49.5,47.14645046908473,61
176,2212 (SM4),A-Connected,29-09-2021 13:00,54.0,53.0,54.0,53.39296730413326,52
176,2212 (SM4),A-Connected,10-11-2021 21:00,56.0,48.0,59.0,48.87101767990972,54
176,2212 (SM4),A-Connected,08-09-2021 04:00,44.0,51.0,47.0,47.19862584142823,44
176,2212 (SM4),A-Connected,20-11-2021 11:00,69.0,51.5,59.0,53.569242626463904,68
176,2212 (SM4),A-Connected,04-09-2021 23:00,56.0,66.0,51.0,58.31460674157303,54
176,2212 (SM4),A-Connected,02-11-2021 02:00,46.0,47.5,46.0,46.139701087102985,49
176,2212 (SM4),A-Connected,13-12-2021 15:00,50.0,47.0,56.0,48.6520811099253,49
176,2212 (SM4),A-Connected,01-12-2021 20:00,46.0,49.5,48.0,48.11818098046444,51
176,2212 (SM4),A-Connected,14-12-2021 19:00,47.0,45.5,54.0,49.19365191612043,49
176,2212 (SM4),A-Connected,12-10-2021 09:00,56.0,54.0,57.5,55.00193967949441,55
176,2212 (SM4),A-Connected,05-11-2021 06:00,50.0,46.5,53.0,47.72279646682954,49
176,2212 (SM4),A-Connected,04-10-2021 01:00,52.0,46.0,51.5,49.42888649054479,52
176,2212 (SM4),A-Connected,15-12-2021 18:00,50.0,46.0,60.0,51.026380873866444,51
176,2212 (SM4),A-Connected,08-10-2021 10:00,52.0,55.0,54.0,54.63093649682286,54
176,2212 (SM4),A-Connected,29-09-2021 20:00,47.0,47.5,51.5,50.88122393882022,46
176,2212 (SM4),A-Connected,07-12-2021 21:00,44.0,46.0,48.0,47.89424206815511,45
176,2212 (SM4),A-Connected,04-10-2021 05:00,52.0,47.0,54.0,50.840955915686585,50
176,2212 (SM4),A-Connected,24-11-2021 19:00,46.0,49.5,50.0,49.87167374197557,47
176,2212 (SM4),A-Connected,05-09-2021 07:00,47.0,53.5,47.0,47.146341463414636,48
176,2212 (SM4),A-Connected,15-12-2021 02:00,44.0,44.5,46.0,45.724475047175495,46
176,2212 (SM4),A-Connected,26-11-2021 20:00,48.0,50.0,50.0,50.00000000000001,48
176,2212 (SM4),A-Connected,29-12-2021 04:00,51.0,50.0,49.5,49.60837696335078,51
176,2212 (SM4),A-Connected,21-12-2021 20:00,51.0,51.0,51.0,50.99999999999999,52
176,2212 (SM4),A-Connected,02-10-2021 16:00,53.0,54.5,54.0,54.29652355305018,51
176,2212 (SM4),A-Connected,19-12-2021 01:00,70.0,46.0,56.0,51.36897247018532,66
176,2212 (SM4),A-Connected,08-09-2021 13:00,52.0,60.0,60.0,60.0,50
176,2212 (SM4),A-Connected,27-10-2021 02:00,45.0,51.5,48.5,49.2788413903735,50
176,2212 (SM4),A-Connected,19-12-2021 13:00,69.0,53.5,56.0,54.87186427068335,66
176,2212 (SM4),A-Connected,07-12-2021 05:00,45.0,47.0,47.0,47.0,44
176,2212 (SM4),A-Connected,03-10-2021 13:00,53.0,54.5,58.5,55.73830238135073,55
176,2212 (SM4),A-Connected,05-10-2021 16:00,57.0,54.0,59.0,55.359014750107406,56
176,2212 (SM4),A-Connected,29-11-2021 02:00,48.0,49.0,48.0,48.05071453468107,47
176,2212 (SM4),A-Connected,09-12-2021 11:00,47.0,49.0,50.0,49.87788654369279,47
176,2212 (SM4),A-Connected,09-09-2021 20:00,49.0,54.5,55.0,54.94223388601508,50
176,2212 (SM4),A-Connected,18-12-2021 06:00,45.0,47.0,49.0,48.560154998323334,45
176,2212 (SM4),A-Connected,25-09-2021 00:00,49.0,46.0,50.0,49.562280974525784,47
176,2212 (SM4),A-Connected,24-10-2021 15:00,50.0,58.5,52.0,54.22882959416148,48
176,2212 (SM4),A-Connected,29-10-2021 14:00,53.0,53.5,59.0,55.817972958218085,52
176,2212 (SM4),A-Connected,13-10-2021 09:00,59.0,54.0,57.0,55.02357966147842,54
176,2212 (SM4),A-Connected,14-09-2021 02:00,69.0,45.0,56.0,50.31079650701244,70
176,2212 (SM4),A-Connected,11-09-2021 22:00,44.0,48.5,48.5,48.49999999999999,44
176,2212 (SM4),A-Connected,05-09-2021 18:00,52.0,66.0,54.5,60.09976247030879,59
176,2212 (SM4),A-Connected,03-09-2021 21:00,68.0,61.0,55.0,56.578947368421055,
176,2212 (SM4),A-Connected,18-09-2021 11:00,48.0,53.5,58.0,56.62778920308483,48
176,2212 (SM4),A-Connected,25-12-2021 00:00,59.0,51.0,47.5,48.422788519550664,60
176,2212 (SM4),A-Connected,24-12-2021 06:00,46.0,49.5,46.0,46.966172063311674,46
176,2212 (SM4),A-Connected,22-10-2021 05:00,56.0,49.5,62.5,56.96175501324408,58
176,2212 (SM4),A-Connected,07-11-2021 15:00,53.0,51.5,59.0,52.57864026980117,51
176,2212 (SM4),A-Connected,03-10-2021 17:00,51.0,52.0,56.0,53.31321087273829,51
176,2212 (SM4),A-Connected,16-11-2021 23:00,48.0,48.0,48.0,48.0,48
176,2212 (SM4),A-Connected,01-09-2021 15:00,68.0,,58.5,58.5,
176,2212 (SM4),A-Connected,19-11-2021 10:00,52.0,53.0,55.0,53.962200090538715,52
176,2212 (SM4),A-Connected,04-12-2021 08:00,45.0,54.0,46.0,46.215956808638275,46
176,2212 (SM4),A-Connected,29-11-2021 20:00,53.0,49.5,57.0,53.10625625312657,52
176,2212 (SM4),A-Connected,28-09-2021 03:00,44.0,47.0,45.0,45.151562500000004,44
176,2212 (SM4),A-Connected,26-12-2021 21:00,46.0,56.5,47.0,47.64446547134105,47
176,2212 (SM4),A-Connected,21-12-2021 10:00,50.0,53.0,54.0,53.69748760895573,50
176,2212 (SM4),A-Connected,09-11-2021 11:00,53.0,51.5,55.0,52.11730524786636,53
176,2212 (SM4),A-Connected,05-09-2021 23:00,44.0,65.0,47.5,51.289243981416305,47
176,2212 (SM4),A-Connected,02-09-2021 19:00,61.0,64.0,57.5,58.68457943925234,
176,2212 (SM4),A-Connected,09-12-2021 17:00,49.0,48.5,55.0,53.52712000520913,48
176,2212 (SM4),A-Connected,08-10-2021 13:00,55.0,55.0,58.0,56.066659284686075,56
176,2212 (SM4),A-Connected,13-12-2021 03:00,44.0,45.0,46.0,45.8553385225437,44
176,2212 (SM4),A-Connected,04-11-2021 09:00,53.0,52.0,59.5,54.108564013840834,50
176,2212 (SM4),A-Connected,21-11-2021 06:00,49.0,47.5,46.0,46.04604679718944,54
176,2212 (SM4),A-Connected,06-09-2021 03:00,44.0,60.0,47.5,49.679334082607475,44
176,2212 (SM4),A-Connected,14-11-2021 01:00,45.0,48.0,46.0,47.111287758346585,44
176,2212 (SM4),A-Connected,18-10-2021 06:00,73.0,47.0,59.0,49.62285845914636,66
176,2212 (SM4),A-Connected,21-10-2021 19:00,56.0,48.0,61.0,57.19686320594816,51
176,2212 (SM4),A-Connected,22-09-2021 22:00,48.0,47.0,48.0,47.98890395758846,47
176,2212 (SM4),A-Connected,12-11-2021 13:00,69.0,54.5,57.0,55.26569136385088,63
176,2212 (SM4),A-Connected,04-12-2021 23:00,44.0,49.0,46.0,46.10802251225466,45
176,2212 (SM4),A-Connected,24-11-2021 07:00,55.0,48.0,58.0,54.96605016468203,51
176,2212 (SM4),A-Connected,17-12-2021 13:00,63.0,50.5,55.0,52.59216844196699,61
176,2212 (SM4),A-Connected,08-12-2021 23:00,44.0,46.0,47.0,46.977493045603985,45
176,2212 (SM4),A-Connected,17-09-2021 17:00,49.0,50.0,59.0,57.32812199900127,52
176,2212 (SM4),A-Connected,17-11-2021 12:00,52.0,53.0,56.0,54.823829487274615,54
176,2212 (SM4),A-Connected,17-09-2021 11:00,53.0,54.0,62.0,58.960189999654126,50
176,2212 (SM4),A-Connected,09-09-2021 06:00,48.0,47.5,50.0,49.75110759283159,49
176,2212 (SM4),A-Connected,20-10-2021 12:00,61.0,56.0,61.0,58.099502026974356,61
176,2212 (SM4),A-Connected,03-09-2021 00:00,67.0,60.0,56.0,59.1106699751861,
176,2212 (SM4),A-Connected,12-10-2021 18:00,47.0,49.5,54.0,50.88061780967537,50
176,2212 (SM4),A-Connected,20-09-2021 12:00,54.0,50.5,65.0,60.54023411760146,55
176,2212 (SM4),A-Connected,21-09-2021 19:00,50.0,47.0,51.0,50.24608420230537,50
176,2212 (SM4),A-Connected,28-10-2021 07:00,52.0,51.5,53.0,52.79241623106252,46
176,2212 (SM4),A-Connected,10-12-2021 00:00,56.0,45.0,57.0,53.42472454172637,56
176,2212 (SM4),A-Connected,12-12-2021 04:00,44.0,44.5,46.0,45.89403453689168,45
176,2212 (SM4),A-Connected,25-10-2021 18:00,48.0,53.0,53.0,52.99999999999999,48
176,2212 (SM4),A-Connected,03-11-2021 22:00,46.0,48.0,50.0,49.66705798842416,47
176,2212 (SM4),A-Connected,07-11-2021 05:00,45.0,46.5,46.0,46.37034606876383,45
176,2212 (SM4),A-Connected,05-09-2021 22:00,45.0,62.0,49.5,51.90159158732414,49
176,2212 (SM4),A-Connected,04-12-2021 01:00,45.0,48.0,47.0,47.021956574774336,44
176,2212 (SM4),A-Connected,16-09-2021 02:00,44.0,45.0,46.0,45.96653438740119,45
176,2212 (SM4),A-Connected,24-10-2021 20:00,47.0,51.0,50.0,50.31394589298351,48
176,2212 (SM4),A-Connected,29-10-2021 01:00,46.0,51.5,52.0,51.83597316949439,47
176,2212 (SM4),A-Connected,26-11-2021 02:00,48.0,49.0,47.0,47.05015180755473,48
176,2212 (SM4),A-Connected,10-12-2021 05:00,50.0,45.0,52.0,51.099115817050546,55
176,2212 (SM4),A-Connected,24-12-2021 22:00,58.0,53.0,47.5,49.42799323150096,56
176,2212 (SM4),A-Connected,30-12-2021 19:00,56.0,48.0,52.5,49.48246217331499,57
176,2212 (SM4),A-Connected,17-12-2021 11:00,62.0,49.0,56.5,53.061429854455014,62
176,2212 (SM4),A-Connected,23-11-2021 15:00,51.0,54.0,54.0,54.0,52
176,2212 (SM4),A-Connected,19-09-2021 20:00,47.0,46.5,57.0,53.873852883315564,47
176,2212 (SM4),A-Connected,24-09-2021 20:00,46.0,47.5,50.0,49.27359691340837,46
176,2212 (SM4),A-Connected,21-11-2021 11:00,56.0,51.5,50.0,50.2188566552901,56
176,2212 (SM4),A-Connected,25-12-2021 04:00,57.0,48.0,46.5,46.91581108829569,57
176,2212 (SM4),A-Connected,11-09-2021 15:00,56.0,58.5,54.0,54.875923566878974,53
176,2212 (SM4),A-Connected,21-11-2021 17:00,63.0,52.0,57.0,54.97528165979191,56
176,2212 (SM4),A-Connected,14-09-2021 08:00,72.0,52.0,61.5,56.3809663680423,72
176,2212 (SM4),A-Connected,04-10-2021 21:00,51.0,46.5,52.0,49.619887165021154,51
176,2212 (SM4),A-Connected,31-10-2021 20:00,47.0,49.0,51.5,50.32453935946748,48
176,2212 (SM4),A-Connected,02-11-2021 08:00,52.0,53.0,58.0,56.87289240042356,48
176,2212 (SM4),A-Connected,22-12-2021 03:00,51.0,46.0,48.0,47.63189292839296,52
176,2212 (SM4),A-Connected,25-11-2021 22:00,49.0,48.0,50.0,49.802847754654984,49
176,2212 (SM4),A-Connected,23-10-2021 15:00,64.0,56.0,57.0,56.49988029633795,62
176,2212 (SM4),A-Connected,25-11-2021 23:00,49.0,48.0,47.0,47.098146128680476,49
176,2212 (SM4),A-Connected,27-12-2021 07:00,44.0,52.0,47.5,47.94401255793093,45
176,2212 (SM4),A-Connected,07-10-2021 13:00,55.0,54.5,57.0,55.17999962869448,57
176,2212 (SM4),A-Connected,06-09-2021 22:00,46.0,60.0,51.0,51.434199612938905,47
176,2212 (SM4),A-Connected,20-11-2021 02:00,72.0,47.5,59.0,49.37451585373859,68
176,2212 (SM4),A-Connected,08-10-2021 22:00,47.0,48.0,49.0,48.466797319869414,47
176,2212 (SM4),A-Connected,08-09-2021 22:00,49.0,54.0,53.5,53.576615762848085,50
176,2212 (SM4),A-Connected,10-09-2021 13:00,49.0,58.0,55.0,55.630766062602966,52
176,2212 (SM4),A-Connected,09-10-2021 07:00,46.0,50.0,50.0,50.00000000000001,48
176,2212 (SM4),A-Connected,06-10-2021 22:00,54.0,46.5,55.0,47.7903323875152,56
176,2212 (SM4),A-Connected,02-12-2021 16:00,54.0,52.5,56.5,54.32120939686511,54
176,2212 (SM4),A-Connected,19-10-2021 17:00,52.0,52.5,54.0,53.66583975523786,53
176,2212 (SM4),A-Connected,04-10-2021 18:00,50.0,48.5,54.0,51.243577370727095,56
176,2212 (SM4),A-Connected,19-12-2021 18:00,59.0,50.0,55.0,52.895823541260995,57
176,2212 (SM4),A-Connected,09-11-2021 21:00,50.0,47.0,58.0,48.308325709057634,49
176,2212 (SM4),A-Connected,30-09-2021 04:00,47.0,46.5,48.0,47.835414717716944,46
176,2212 (SM4),A-Connected,26-12-2021 00:00,60.0,54.5,47.5,49.664411622014995,59
176,2212 (SM4),A-Connected,12-09-2021 20:00,45.0,49.0,51.0,50.81014799154334,45
176,2212 (SM4),A-Connected,14-12-2021 23:00,53.0,45.5,50.0,49.00471199153765,47
176,2212 (SM4),A-Connected,03-12-2021 20:00,47.0,49.5,51.0,50.47671284835902,49
176,2212 (SM4),A-Connected,04-12-2021 06:00,44.0,51.0,46.0,46.08868742609382,44
176,2212 (SM4),A-Connected,17-12-2021 15:00,61.0,49.5,55.0,52.02866987387856,59
176,2212 (SM4),A-Connected,25-09-2021 09:00,45.0,50.0,53.0,52.49454595690334,45
176,2212 (SM4),A-Connected,18-10-2021 05:00,70.0,46.5,57.5,49.589747597093066,64
176,2212 (SM4),A-Connected,24-12-2021 16:00,49.0,53.5,46.5,47.14237333398072,45
176,2212 (SM4),A-Connected,15-10-2021 01:00,50.0,46.5,49.0,47.12446388745926,49
176,2212 (SM4),A-Connected,13-09-2021 11:00,73.0,54.5,62.0,57.01409042376294,68
176,2212 (SM4),A-Connected,23-11-2021 03:00,53.0,47.5,49.0,48.59102874811967,49
176,2212 (SM4),A-Connected,20-12-2021 15:00,52.0,52.5,55.0,53.95820149348184,51
176,2212 (SM4),A-Connected,01-11-2021 12:00,56.0,51.0,58.0,56.145494094227516,44
176,2212 (SM4),A-Connected,26-10-2021 17:00,50.0,53.0,57.0,55.625937727014445,50
176,2212 (SM4),A-Connected,28-09-2021 12:00,51.0,52.0,57.0,54.78290732496203,51
176,2212 (SM4),A-Connected,29-10-2021 03:00,46.0,50.5,52.0,51.477848594807604,47
176,2212 (SM4),A-Connected,05-12-2021 14:00,45.0,53.5,48.0,48.8727442439328,46
176,2212 (SM4),A-Connected,19-09-2021 03:00,45.0,44.5,48.0,47.70696783607953,46
176,2212 (SM4),A-Connected,07-10-2021 22:00,46.0,48.0,49.0,48.43737745152527,46
176,2212 (SM4),A-Connected,07-10-2021 17:00,53.0,52.5,56.0,53.332294020872105,54
176,2212 (SM4),A-Connected,25-11-2021 03:00,49.0,49.0,47.0,47.46132987643161,49
176,2212 (SM4),A-Connected,26-10-2021 19:00,48.0,50.0,54.0,52.71895616148425,49
176,2212 (SM4),A-Connected,26-09-2021 21:00,45.0,48.0,48.5,48.41952150067562,45
176,2212 (SM4),A-Connected,30-11-2021 05:00,58.0,52.0,51.0,51.24455496196651,53
176,2212 (SM4),A-Connected,05-11-2021 10:00,56.0,51.5,57.0,52.181483270926435,56
176,2212 (SM4),A-Connected,25-10-2021 11:00,54.0,59.5,57.0,58.25547414623068,52
176,2212 (SM4),A-Connected,29-12-2021 17:00,52.0,52.5,51.5,51.83997554641634,50
176,2212 (SM4),A-Connected,13-11-2021 03:00,45.0,47.0,46.0,46.09859517979121,45
176,2212 (SM4),A-Connected,28-09-2021 10:00,51.0,49.5,56.0,52.639932756628035,50
176,2212 (SM4),A-Connected,28-09-2021 20:00,45.0,47.5,51.0,49.92665447089096,46
176,2212 (SM4),A-Connected,18-12-2021 13:00,60.0,51.5,57.0,55.63437849944009,57
176,2212 (SM4),A-Connected,12-10-2021 21:00,45.0,49.5,49.0,49.14840797666417,45
176,2212 (SM4),A-Connected,30-12-2021 16:00,55.0,51.0,54.0,51.92186509247765,53
176,2212 (SM4),A-Connected,22-09-2021 07:00,47.0,47.0,54.0,53.36507837963681,46
176,2212 (SM4),A-Connected,25-12-2021 02:00,58.0,48.5,47.0,47.35344994447897,56
176,2212 (SM4),A-Connected,27-10-2021 09:00,50.0,55.5,57.5,57.12762633336925,52
176,2212 (SM4),A-Connected,21-11-2021 04:00,44.0,47.5,45.0,45.044901217321886,44
176,2212 (SM4),A-Connected,02-11-2021 19:00,52.0,48.0,55.5,52.58233045040479,53
176,2212 (SM4),A-Connected,08-10-2021 19:00,46.0,48.5,51.5,50.13137078806929,48
176,2212 (SM4),A-Connected,13-09-2021 08:00,67.0,52.0,63.0,60.23106009453072,58
176,2212 (SM4),A-Connected,18-11-2021 04:00,48.0,46.0,47.0,46.63293016595495,50
176,2212 (SM4),A-Connected,07-09-2021 23:00,45.0,60.0,51.0,51.6638783269962,46
176,2212 (SM4),A-Connected,27-10-2021 08:00,51.0,57.0,58.0,57.8215436147259,50
176,2212 (SM4),A-Connected,18-10-2021 23:00,67.0,47.5,52.5,48.72520644987377,64
176,2212 (SM4),A-Connected,02-12-2021 00:00,45.0,49.0,46.0,46.05922351392849,46
176,2212 (SM4),A-Connected,18-09-2021 23:00,48.0,45.0,52.0,50.82397791507822,47
176,2212 (SM4),A-Connected,15-10-2021 23:00,53.0,47.5,55.0,49.17860608799366,51
176,2212 (SM4),A-Connected,11-09-2021 23:00,44.0,48.5,48.0,48.010773351968325,44
176,2212 (SM4),A-Connected,03-09-2021 19:00,70.0,62.5,57.5,61.54761904761906,
176,2212 (SM4),A-Connected,21-11-2021 13:00,56.0,54.5,53.0,53.41348661305517,57
176,2212 (SM4),A-Connected,30-12-2021 09:00,51.0,49.0,50.0,49.29653303689293,51
176,2212 (SM4),A-Connected,17-09-2021 23:00,45.0,45.0,50.0,49.781196346404776,46
176,2212 (SM4),A-Connected,29-09-2021 09:00,53.0,50.0,55.0,52.79220369464734,53
176,2212 (SM4),A-Connected,15-12-2021 01:00,46.0,45.0,47.0,46.65874590130754,48
176,2212 (SM4),A-Connected,14-10-2021 03:00,44.0,46.5,45.5,45.698669554085264,45
176,2212 (SM4),A-Connected,14-11-2021 11:00,49.0,52.0,51.0,51.42348608837971,49
176,2212 (SM4),A-Connected,13-10-2021 04:00,44.0,47.5,45.0,45.635245901639344,44
176,2212 (SM4),A-Connected,22-10-2021 08:00,63.0,54.5,65.5,58.688006799190525,61
176,2212 (SM4),A-Connected,05-10-2021 04:00,50.0,47.0,48.0,47.39595673616366,50
176,2212 (SM4),A-Connected,10-12-2021 07:00,50.0,45.5,54.0,52.99901261920817,49
176,2212 (SM4),A-Connected,06-12-2021 08:00,46.0,52.0,49.0,49.19185220274751,45
176,2212 (SM4),A-Connected,14-09-2021 16:00,68.0,57.0,61.0,59.834193029011004,69
176,2212 (SM4),A-Connected,20-10-2021 01:00,49.0,47.0,49.5,49.14763864152797,47
176,2212 (SM4),A-Connected,15-09-2021 04:00,44.0,45.5,47.0,46.92653145222143,52
176,2212 (SM4),A-Connected,12-12-2021 07:00,44.0,45.5,46.0,45.89727093493826,44
176,2212 (SM4),A-Connected,19-09-2021 13:00,50.0,52.5,63.0,59.84557588081719,50
176,2212 (SM4),A-Connected,04-12-2021 15:00,47.0,54.0,52.0,52.91652818611785,49
176,2212 (SM4),A-Connected,09-09-2021 11:00,57.0,56.0,59.0,57.96196801502631,59
176,2212 (SM4),A-Connected,20-09-2021 20:00,50.0,46.5,57.0,54.00384441179394,50
176,2212 (SM4),A-Connected,10-09-2021 11:00,54.0,56.0,56.0,56.0,55
176,2212 (SM4),A-Connected,18-11-2021 21:00,45.0,50.0,49.0,49.16791241183282,46
176,2212 (SM4),A-Connected,22-09-2021 03:00,44.0,45.0,45.0,45.0,44
176,2212 (SM4),A-Connected,23-10-2021 14:00,62.0,55.5,58.0,56.67094235899648,65
176,2212 (SM4),A-Connected,17-10-2021 05:00,53.0,46.5,49.5,47.333268717719584,47
176,2212 (SM4),A-Connected,30-09-2021 21:00,49.0,48.0,52.0,51.134140180552194,49
176,2212 (SM4),A-Connected,23-10-2021 09:00,69.0,56.5,57.0,56.75863088672686,69
176,2212 (SM4),A-Connected,07-12-2021 13:00,47.0,52.5,50.0,50.29874810318665,46
176,2212 (SM4),A-Connected,03-12-2021 14:00,51.0,54.5,54.0,54.35929089632576,51
176,2212 (SM4),A-Connected,14-11-2021 12:00,51.0,51.5,52.0,51.83623922685803,49
176,2212 (SM4),A-Connected,22-12-2021 22:00,47.0,53.0,49.0,49.39600622406639,47
176,2212 (SM4),A-Connected,18-11-2021 06:00,48.0,47.0,52.0,49.34616645718345,47
176,2212 (SM4),A-Connected,06-12-2021 13:00,48.0,54.0,51.0,51.248986596443466,49
176,2212 (SM4),A-Connected,23-11-2021 22:00,48.0,47.5,48.0,47.87558207217695,47
176,2212 (SM4),A-Connected,25-11-2021 12:00,55.0,53.5,60.0,56.66047032474803,55
176,2212 (SM4),A-Connected,02-10-2021 08:00,50.0,52.5,50.0,50.61713509413956,48
176,2212 (SM4),A-Connected,30-10-2021 18:00,48.0,52.0,51.0,51.62414476596772,49
176,2212 (SM4),A-Connected,27-12-2021 14:00,48.0,51.5,48.5,49.16531095512313,48
176,2212 (SM4),A-Connected,09-11-2021 16:00,52.0,50.5,54.0,51.62291099883404,55
176,2212 (SM4),A-Connected,03-11-2021 06:00,46.0,47.0,51.0,50.4288336414128,46
176,2212 (SM4),A-Connected,11-12-2021 09:00,50.0,48.0,53.0,52.352435425698566,49
176,2212 (SM4),A-Connected,02-11-2021 01:00,49.0,47.5,47.0,47.10492902610886,50
176,2212 (SM4),A-Connected,20-12-2021 08:00,54.0,52.5,57.0,55.86313069690663,54
176,2212 (SM4),A-Connected,03-10-2021 01:00,46.0,46.5,48.0,47.91260659737588,46
176,2212 (SM4),A-Connected,16-11-2021 22:00,48.0,48.5,49.0,48.834005612065944,48
176,2212 (SM4),A-Connected,09-11-2021 09:00,52.0,53.0,54.0,53.467323531675774,54
